"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State.x","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","State.y","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population","city_state.y","Agency_Type.y","State"
"Great Falls,MT,City","Great Falls",0,6,1,24,30,184,9,2023,10,"MT","Great Falls,MT","City",31,223,"Great Falls","MT","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",60358,NA,NA,"","","MT0070100","Great Falls","MT","West","Mountain","great falls","MT",60414,"city 50,000 thru 99,999",NA,NA,NA,NA,60414,"Great Falls, MT","City","West"
"Greeley,CO,City","Greeley",0,6,4,15,38,185,35,2017,1,"CO","Greeley,CO","City",25,258,"Greeley","CO","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",109183,NA,NA,"","","CO0620200","Greeley","CO","West","Mountain","greeley","CO",113757,"city 100,000 thru 249,999",NA,NA,NA,NA,113757,"Greeley, CO","City","West"
"Green Bay,WI,City","Green Bay",0,7,5,24,16,138,4,2017,1,"WI","Green Bay,WI","City",36,158,"Green Bay","WI","From WI","State UCR","Provided by State UCR Program",105521,NA,NA,"","","WI0050200","Green Bay","WI","Midwest","East North Central","green bay","WI",105240,"city 100,000 thru 249,999",NA,NA,NA,NA,105240,"Green Bay, WI","City","Midwest"
"Green Township,OH,City","Green Township",0,0,6,0,10,67,0,2017,1,"OH","Green Township,OH","City",6,77,"Green Township","OH","https://ocjs.ohio.gov/","State UCR","Provided by State UCR Program",59277,NA,NA,"","","OH0314400","Green Township","OH","Midwest","East North Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Green Township, OH","City","Midwest"
"Greensboro,NC,City","Greensboro",2,6,43,112,192,571,47,2017,1,"NC","Greensboro,NC","City",163,810,"Greensboro","NC","From NC","State UCR","Provided by State UCR Program",303237,NA,NA,"","","NC0410200","Greensboro","NC","South","South Atlantic","greensboro","NC",304306,"city 250,000 thru 499,999",NA,NA,NA,NA,304306,"Greensboro, NC","City","South"
"Greenville,NC,City","Greenville",0,1,12,15,99,233,10,2017,1,"NC","Greenville,NC","City",28,342,"Greenville","NC","From NC","State UCR","Provided by State UCR Program",90048,NA,NA,"","","NC0740300","Greenville","NC","South","South Atlantic","greenville","NC",90871,"city 50,000 thru 99,999",NA,NA,NA,NA,90871,"Greenville, NC","City","South"
"Greenville,SC,City","Greenville",0,4,6,22,35,163,12,2017,2,"SC","Greenville,SC","City",32,210,"Greenville","SC","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",72961,NA,NA,"","","SC0230200","Greenville","SC","South","South Atlantic","greenville","SC",73405,"city 50,000 thru 99,999",NA,NA,NA,NA,73405,"Greenville, SC","City","South"
"Greenwood,IN,City","Greenwood",0,2,1,4,4,95,10,2020,11,"IN","Greenwood,IN","City",7,109,"Greenwood","IN","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",66131,NA,NA,"","","IN0410300","Greenwood","IN","Midwest","East North Central","greenwood","IN",67086,"city 50,000 thru 99,999",NA,NA,NA,NA,67086,"Greenwood, IN","City","Midwest"
"Guilford,NC,County","Guilford",0,0,2,11,50,68,5,2017,1,"NC","Guilford,NC","County",13,123,"Guilford","NC","From NC","State UCR","Provided by State UCR Program",130423,NA,NA,"","","NC0410000","Guilford","NC","South","South Atlantic","guilford","NC",134375,"msa-county 100,000+",NA,NA,NA,NA,134375,"Guilford, NC","County","South"
"Hall,GA,County","Hall",0,3,1,12,30,89,11,2017,1,"GA","Hall,GA","County",16,130,"Hall","GA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",148922,NA,NA,"","","GA0690000","Hall","GA","South","South Atlantic","hall","GA",150860,"msa-county 100,000+",NA,NA,NA,NA,150860,"Hall, GA","County","South"
"Hamilton Township,NJ,City","Hamilton Township",0,0,3,13,18,117,3,2024,3,"NJ","Hamilton Township,NJ","City",16,138,"Hamilton Township","NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",120098,NA,NA,"","","NJ0011200","Hamilton Township","NJ","Northeast","Middle Atlantic","hamilton township","NJ",28528,"city 25,000 thru 49,999",NA,NA,NA,NA,28528,"Hamilton Township, NJ","City","Northeast"
"Hamilton,NJ,City","Hamilton",0,0,2,2,29,86,13,2017,1,"NJ","Hamilton,NJ","City",4,128,"Hamilton","NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hamilton, NJ","City",NA
"Hamilton,OH,County","Hamilton",1,4,7,27,71,248,17,2017,1,"OH","Hamilton,OH","County",39,336,"Hamilton","OH","From OH","State UCR","Provided by State UCR Program",122218,NA,NA,"","","OH0310000","Hamilton","OH","Midwest","East North Central","hamilton","OH",126067,"msa-county 100,000+",NA,NA,NA,NA,126067,"Hamilton, OH","County","Midwest"
"Hamilton,TN,County","Hamilton",0,2,1,19,39,74,3,2017,1,"TN","Hamilton,TN","County",22,116,"Hamilton","TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",124372,NA,NA,"","","TN0330000","Hamilton","TN","South","East South Central","hamilton","TN",127086,"msa-county 100,000+",NA,NA,NA,NA,127086,"Hamilton, TN","County","South"
"Hampton,VA,City","Hampton",2,3,6,18,28,246,17,2020,9,"VA","Hampton,VA","City",29,291,"Hampton","VA","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",138533,NA,NA,"","","VA1110000","Hampton","VA","South","South Atlantic","hampton","VA",138100,"city 100,000 thru 249,999",NA,NA,NA,NA,138100,"Hampton, VA","City","South"
"Hanover,VA,County","Hanover",1,2,1,1,2,76,8,2017,1,"VA","Hanover,VA","County",5,86,"Hanover","VA","From VA","State UCR","Provided by State UCR Program",106595,NA,NA,"","","VA0420000","Hanover","VA","South","South Atlantic","hanover","VA",108487,"msa-county 100,000+",NA,NA,NA,NA,108487,"Hanover, VA","County","South"
"Harlingen,TX,City","Harlingen",0,1,3,15,44,233,9,2017,1,"TX","Harlingen,TX","City",19,286,"Harlingen","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",71581,NA,NA,"","","TX0310300","Harlingen","TX","South","West South Central","harlingen","TX",71388,"city 50,000 thru 99,999",NA,NA,NA,NA,71388,"Harlingen, TX","City","South"
"Harris,TX,County","Harris",11,44,321,449,738,2524,505,2017,1,"TX","Harris,TX","County",825,3767,"Harris","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",2057899,NA,NA,"","","TX1010000","Harris","TX","South","West South Central","harris","TX",2151209,"msa-county 100,000+",NA,NA,NA,NA,2151209,"Harris, TX","County","South"
"Harrisburg,PA,City","Harrisburg",0,6,15,17,41,67,24,2017,1,"PA","Harrisburg,PA","City",38,132,"Harrisburg","PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",50229,NA,NA,"","","PA0220200","Harrisburg","PA","Northeast","Middle Atlantic","harrisburg","PA",49985,"city 25,000 thru 49,999",NA,NA,NA,NA,49985,"Harrisburg, PA","City","Northeast"
"Harrisonburg,VA,City","Harrisonburg",0,0,1,4,7,67,1,2022,3,"VA","Harrisonburg,VA","City",5,75,"Harrisonburg","VA","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",50928,NA,NA,"","","VA1120000","Harrisonburg","VA","South","South Atlantic","harrisonburg","VA",51270,"city 50,000 thru 99,999",NA,NA,NA,NA,51270,"Harrisonburg, VA","City","South"
"Hartford,CT,City","Hartford",4,6,34,71,53,289,68,2017,1,"CT","Hartford,CT","City",115,410,"Hartford","CT","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",120710,NA,NA,"","","CT0006400","Hartford","CT","Northeast","New England","hartford","CT",119626,"city 100,000 thru 249,999",NA,NA,NA,NA,119626,"Hartford, CT","City","Northeast"
"Haverhill,MA,City","Haverhill",0,0,5,38,18,60,16,2017,1,"MA","Haverhill,MA","City",43,94,"Haverhill","MA","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",67133,NA,NA,"","","MA0051100","Haverhill","MA","Northeast","New England","haverhill","MA",68602,"city 50,000 thru 99,999",NA,NA,NA,NA,68602,"Haverhill, MA","City","Northeast"
"Hays,TX,County","Hays",1,4,2,8,11,40,3,2017,1,"TX","Hays,TX","County",15,54,"Hays","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",130433,NA,NA,"","","TX1050000","Hays","TX","South","West South Central","hays","TX",137886,"msa-county 100,000+",NA,NA,NA,NA,137886,"Hays, TX","County","South"
"Hayward,CA,City","Hayward",0,7,37,19,21,224,144,2021,1,"CA","Hayward,CA","City",63,389,"Hayward","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",153914,NA,NA,"","","CA0010600","Hayward","CA","West","Pacific","hayward","CA",153419,"city 100,000 thru 249,999",NA,NA,NA,NA,153419,"Hayward, CA","City","West"
"Hempstead Village,NY,City","Hempstead Village",0,2,4,12,5,40,10,2024,7,"NY","Hempstead Village,NY","City",18,55,"Hempstead Village","NY","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",58071,NA,NA,"","","NY0290600","Hempstead Village","NY","Northeast","Middle Atlantic","hempstead village","NY",58013,"city 50,000 thru 99,999",NA,NA,NA,NA,58013,"Hempstead Village, NY","City","Northeast"
"Henderson,NV,City","Henderson",0,9,17,20,106,320,50,2017,1,"NV","Henderson,NV","City",46,476,"Henderson","NV","https://nevadacrimestats.nv.gov/public/View/dispview.aspx","State UCR","Open Source",337794,NA,NA,"","","NV0020300","Henderson","NV","West","Mountain","henderson","NV",343619,"city 250,000 thru 499,999",NA,NA,NA,NA,343619,"Henderson, NV","City","West"
"Hendersonville,TN,City","Hendersonville",0,1,2,12,8,73,1,2017,5,"TN","Hendersonville,TN","City",15,82,"Hendersonville","TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",63291,NA,NA,"","","TN0830400","Hendersonville","TN","South","East South Central","hendersonville","TN",64126,"city 50,000 thru 99,999",NA,NA,NA,NA,64126,"Hendersonville, TN","City","South"
"Hidalgo,TX,County","Hidalgo",3,15,15,37,120,237,27,2017,1,"TX","Hidalgo,TX","County",70,384,"Hidalgo","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",260352,NA,NA,"","","TX1080000","Hidalgo","TX","South","West South Central","hidalgo","TX",270638,"msa-county 100,000+",NA,NA,NA,NA,270638,"Hidalgo, TX","County","South"
"High Point,NC,City","High Point",1,2,20,44,92,263,25,2017,1,"NC","High Point,NC","City",67,380,"High Point","NC","From NC","State UCR","Provided by State UCR Program",115490,NA,NA,"","","NC0410300","High Point","NC","South","South Atlantic","high point","NC",109802,"city 100,000 thru 249,999",NA,NA,NA,NA,109802,"High Point, NC","City","South"
"Hillsboro,OR,City","Hillsboro",0,8,3,15,18,136,25,2017,1,"OR","Hillsboro,OR","City",26,179,"Hillsboro","OR","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",107459,NA,NA,"","","OR0340300","Hillsboro","OR","West","Pacific","hillsboro","OR",107978,"city 100,000 thru 249,999",NA,NA,NA,NA,107978,"Hillsboro, OR","City","West"
"Hoboken,NJ,City","Hoboken",1,0,5,7,5,75,8,2024,4,"NJ","Hoboken,NJ","City",13,88,"Hoboken","NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",56832,NA,NA,"","","NJ0090500","Hoboken","NJ","Northeast","Middle Atlantic","hoboken","NJ",57293,"city 50,000 thru 99,999",NA,NA,NA,NA,57293,"Hoboken, NJ","City","Northeast"
"Honolulu,HI,City","Honolulu",4,NA,78,82,252,1782,332,2017,1,"HI","Honolulu,HI","City",164,2366,"Honolulu","HI","https://www.honolulupd.org/dashboard/crime-by-category/","Agency Aggregated","Open Source",987546,NA,NA,"","","HI0020000","Honolulu","HI","West","Pacific","honolulu","HI",992973,"city 500,000 thru 999,999",NA,NA,NA,NA,992973,"Honolulu, HI","City","West"
"Houston,TX,City","Houston",22,92,937,1168,1510,6136,1065,2017,1,"TX","Houston,TX","City",2219,8711,"Houston","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",2304406,NA,NA,"","","TXHPD0000","Houston","TX","South","West South Central","houston","TX",2269799,"city 1,000,000+",NA,NA,NA,NA,2269799,"Houston, TX","City","South"
"Huntersville,NC,City","Huntersville",0,0,2,3,9,99,3,2017,1,"NC","Huntersville,NC","City",5,111,"Huntersville","NC","From NC","State UCR","Provided by State UCR Program",63781,NA,NA,"","","NC0600600","Huntersville","NC","South","South Atlantic","huntersville","NC",65752,"city 50,000 thru 99,999",NA,NA,NA,NA,65752,"Huntersville, NC","City","South"
"Idaho Falls,ID,City","Idaho Falls",2,2,1,25,22,47,2,2017,1,"ID","Idaho Falls,ID","City",30,71,"Idaho Falls","ID","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",68662,NA,NA,"","","ID0100200","Idaho Falls","ID","West","Mountain","idaho falls","ID",68716,"city 50,000 thru 99,999",NA,NA,NA,NA,68716,"Idaho Falls, ID","City","West"
"Independence,MO,City","Independence",2,3,20,38,56,375,90,2017,1,"MO","Independence,MO","City",63,521,"Independence","MO","https://showmecrime.mo.gov/","State UCR","Open Source",120326,NA,NA,"","","MO0480600","Independence","MO","Midwest","West North Central","independence","MO",120271,"city 100,000 thru 249,999",NA,NA,NA,NA,120271,"Independence, MO","City","Midwest"
"Indianapolis,IN,City","Indianapolis",9,45,379,974,989,2324,496,2017,1,"IN","Indianapolis,IN","City",1407,3809,"Indianapolis","IN","https://www.indy.gov/agency/indianapolis-metropolitan-police-department","Agency Aggregated","Provided by Agency",887131,NA,NA,"","","IN0494900","Indianapolis","IN","Midwest","East North Central","indianapolis","IN",890685,"city 500,000 thru 999,999",NA,NA,NA,NA,890685,"Indianapolis, IN","City","Midwest"
"Iowa City,IA,City","Iowa City",0,1,1,8,18,85,9,2018,4,"IA","Iowa City,IA","City",10,112,"Iowa City","IA","From IA","State UCR","Provided by Agency",75396,NA,NA,"","","IA0520200","Iowa City","IA","Midwest","West North Central","iowa city","IA",75934,"city 50,000 thru 99,999",NA,NA,NA,NA,75934,"Iowa City, IA","City","Midwest"
"Iredell,NC,County","Iredell",2,0,3,19,35,72,10,2017,1,"NC","Iredell,NC","County",24,117,"Iredell","NC","From NC","State UCR","Provided by State UCR Program",111895,NA,NA,"","","NC0490000","Iredell","NC","South","South Atlantic","iredell","NC",115264,"msa-county 100,000+",NA,NA,NA,NA,115264,"Iredell, NC","County","South"
"Irvine,CA,City","Irvine",2,0,5,3,61,226,15,2017,1,"CA","Irvine,CA","City",10,302,"Irvine","CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",316132,NA,NA,"","","CA0302600","Irvine","CA","West","Pacific","irvine","CA",316764,"city 250,000 thru 499,999",NA,NA,NA,NA,316764,"Irvine, CA","City","West"
"Irving,TX,City","Irving",1,3,13,24,86,371,56,2017,1,"TX","Irving,TX","City",41,513,"Irving","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",255203,NA,NA,"","","TX0571500","Irving","TX","South","West South Central","irving","TX",257460,"city 250,000 thru 499,999",NA,NA,NA,NA,257460,"Irving, TX","City","South"
"Jackson,TN,City","Jackson",1,2,11,25,38,170,26,2018,11,"TN","Jackson,TN","City",39,234,"Jackson","TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",68470,NA,NA,"","","TN0570100","Jackson","TN","South","East South Central","jackson","TN",68286,"city 50,000 thru 99,999",NA,NA,NA,NA,68286,"Jackson, TN","City","South"
"Jacksonville,FL,City","Jacksonville",13,NA,NA,NA,NA,NA,NA,2017,1,"FL","Jacksonville,FL","City",13,0,"Jacksonville","FL","https://experience.arcgis.com/experience/19c13ac6071947d2aaacf73586e3886e","Agency RMS","Open Source",983663,NA,NA,"","","FL0160000","Jacksonville","FL","South","South Atlantic","jacksonville sheriff's o","FL",1017014,"msa-county 100,000+",NA,NA,NA,NA,1017014,"Jacksonville, FL","City","South"
"Janesville,WI,City","Janesville",0,5,3,11,22,130,6,2017,1,"WI","Janesville,WI","City",19,158,"Janesville","WI","From WI","State UCR","Provided by State UCR Program",66033,NA,NA,"","","WI0540200","Janesville","WI","Midwest","East North Central","janesville","WI",66247,"city 50,000 thru 99,999",NA,NA,NA,NA,66247,"Janesville, WI","City","Midwest"
"Jefferson,CO,County","Jefferson",0,6,2,25,37,160,15,2017,1,"CO","Jefferson,CO","County",33,212,"Jefferson","CO","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",194994,NA,NA,"","","CO0300000","Jefferson","CO","West","Mountain","jefferson","CO",199783,"msa-county 100,000+",NA,NA,NA,NA,199783,"Jefferson, CO","County","West"
"Jefferson,LA,County","Jefferson",6,2,47,79,135,696,74,2017,1,"LA","Jefferson,LA","County",134,905,"Jefferson","LA","https://jpso.com/Archive.aspx?AMID=38","Agency Aggregated","Open Source",321980,NA,NA,"","","LA0260000","Jefferson","LA","South","West South Central","jefferson","LA",322846,"msa-county 100,000+",NA,NA,NA,NA,322846,"Jefferson, LA","County","South"
"Jefferson,MO,County","Jefferson",2,1,1,28,31,145,28,2017,1,"MO","Jefferson,MO","County",32,204,"Jefferson","MO","https://showmecrime.mo.gov/","State UCR","Open Source",167018,NA,NA,"","","MO0500000","Jefferson","MO","Midwest","West North Central","jefferson","MO",169503,"msa-county 100,000+",NA,NA,NA,NA,169503,"Jefferson, MO","County","Midwest"
"Jersey City,NJ,City","Jersey City",3,11,38,54,76,304,55,2017,1,"NJ","Jersey City,NJ","City",106,435,"Jersey City","NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",285117,NA,NA,"","","NJ0090600","Jersey City","NJ","Northeast","Middle Atlantic","jersey city","NJ",297922,"city 250,000 thru 499,999",NA,NA,NA,NA,297922,"Jersey City, NJ","City","Northeast"
"Johnson City,TN,City","Johnson City",0,2,4,14,14,154,22,2020,11,"TN","Johnson City,TN","City",20,190,"Johnson City","TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",73225,NA,NA,"","","TN0900100","Johnson City","TN","South","East South Central","johnson city","TN",71850,"city 50,000 thru 99,999",NA,NA,NA,NA,71850,"Johnson City, TN","City","South"
"Johnston,NC,County","Johnston",0,2,3,7,66,66,14,2017,1,"NC","Johnston,NC","County",12,146,"Johnston","NC","From NC","State UCR","Provided by State UCR Program",177923,NA,NA,"","","NC0510000","Johnston","NC","South","South Atlantic","johnston","NC",184826,"msa-county 100,000+",NA,NA,NA,NA,184826,"Johnston, NC","County","South"
"Jonesboro,AR,City","Jonesboro",1,6,6,24,100,184,18,2019,12,"AR","Jonesboro,AR","City",37,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Joplin,MO,City","Joplin",1,4,6,18,29,212,23,2017,1,"MO","Joplin,MO","City",29,264,"Joplin","MO","https://showmecrime.mo.gov/","State UCR","Open Source",52881,NA,NA,"","","MO0490700","Joplin","MO","Midwest","West North Central","joplin","MO",45692,"city 50,000 thru 99,999",NA,NA,NA,NA,45692,"Joplin, MO","City","Midwest"
"Kannapolis,NC,City","Kannapolis",0,1,2,1,17,69,3,2017,1,"NC","Kannapolis,NC","City",4,89,"Kannapolis","NC","From NC","State UCR","Provided by State UCR Program",56479,NA,NA,"","","NC0130200","Kannapolis","NC","South","South Atlantic","kannapolis","NC",49552,"city 50,000 thru 99,999",NA,NA,NA,NA,49552,"Kannapolis, NC","City","South"
"Kansas City,MO,City","Kansas City",13,40,173,452,434,1026,365,2017,1,"MO","Kansas City,MO","City",678,1825,"Kansas City","MO","https://showmecrime.mo.gov/","State UCR","Open Source",509855,NA,NA,"","","MOKPD0000","Kansas City","MO","Midwest","West North Central","kansas city","MO",314045,"city 500,000 thru 999,999",NA,NA,NA,NA,314045,"Kansas City, MO","City","Midwest"
"Kaufman,TX,County","Kaufman",0,2,1,11,16,31,6,2017,1,"TX","Kaufman,TX","County",14,53,"Kaufman","TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",111179,NA,NA,"","","TX1290000","Kaufman","TX","South","West South Central","kaufman","TX",115399,"msa-county 100,000+",NA,NA,NA,NA,115399,"Kaufman, TX","County","South"
"Kenosha,WI,City","Kenosha",0,5,4,11,25,100,8,2017,1,"WI","Kenosha,WI","City",20,133,"Kenosha","WI","From WI","State UCR","Provided by State UCR Program",97786,NA,NA,"","","WI0300100","Kenosha","WI","Midwest","East North Central","kenosha","WI",97652,"city 50,000 thru 99,999",NA,NA,NA,NA,97652,"Kenosha, WI","City","Midwest"
