"city_state_id","Agency Name","Murder","Rape","Robbery","Aggravated Assault","Burglary","Theft","Motor Vehicle Theft","Year","Month","State.x","city_state.x","Agency_Type.x","vio_crime","prop_crime","Agency","State.y","city_state.y","Source.Link","Source.Type","Source.Method","pop23","Latitude","Longitude","Comment","X","ori","pub_agency_name","state_abbr","region_name","division_name","population.x","agency_name","state_abb","population_1","group","x7","x8","x9","count_of_murder","population.y","Agency_Type.y"
"Greensboro,NC,City","Greensboro",2,6,43,112,192,571,47,2017,1,"NC","Greensboro,NC","City",163,810,"Greensboro","NC","Greensboro ,NC","From NC","State UCR","Provided by State UCR Program",303237,NA,NA,"","","NC0410200","Greensboro","NC","South","South Atlantic",303237,"greensboro","NC",304306,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Greenville,NC,City","Greenville",0,1,12,15,99,233,10,2017,1,"NC","Greenville,NC","City",28,342,"Greenville","NC","Greenville ,NC","From NC","State UCR","Provided by State UCR Program",90048,NA,NA,"","","NC0740300","Greenville","NC","South","South Atlantic",90048,"greenville","NC",90871,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Greenville,SC,City","Greenville",0,2,12,21,47,177,21,2017,1,"SC","Greenville,SC","City",35,245,"Greenville","SC","Greenville ,SC","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",73405,NA,NA,"","","SC0230200","Greenville","SC","South","South Atlantic",72961,"greenville","SC",73405,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Greenwood,IN,City","Greenwood",1,0,1,24,10,117,9,2017,1,"IN","Greenwood,IN","City",26,136,"Greenwood","IN","Greenwood ,IN","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",67086,NA,NA,"","","IN0410300","Greenwood","IN","Midwest","East North Central",66131,"greenwood","IN",67086,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Gresham,OR,City","Gresham",1,8,12,15,25,218,119,2017,1,"OR","Gresham,OR","City",36,362,"Gresham","OR","Gresham ,OR","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",110225,NA,NA,"","","OR0260100","Gresham","OR","West","Pacific",110225,"gresham","OR",109452,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Guilford,NC,County","Guilford",0,0,2,11,50,68,5,2017,1,"NC","Guilford,NC","County",13,123,"Guilford","NC","Guilford ,NC","From NC","State UCR","Provided by State UCR Program",130423,NA,NA,"","","NC0410000","Guilford","NC","South","South Atlantic",130423,"guilford","NC",134375,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Hall,GA,County","Hall",0,3,1,12,30,89,11,2017,1,"GA","Hall,GA","County",16,130,"Hall","GA","Hall ,GA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",148922,NA,NA,"","","GA0690000","Hall","GA","South","South Atlantic",148922,"hall","GA",150860,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Hamilton Township,NJ,City","Hamilton Township",0,0,2,2,29,86,13,2017,1,"NJ","Hamilton Township,NJ","City",4,128,"Hamilton Township","NJ","Hamilton Township ,NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",122015,NA,NA,"","","NJ0011200","Hamilton Township","NJ","Northeast","Middle Atlantic",120098,"hamilton township","NJ",28528,"city 25,000 thru 49,999",NA,NA,NA,NA,NA,"City"
"Hamilton,OH,County","Hamilton",1,4,7,27,71,248,17,2017,1,"OH","Hamilton,OH","County",39,336,"Hamilton","OH","Hamilton ,OH","From OH","State UCR","Provided by State UCR Program",122218,NA,NA,"","","OH0310000","Hamilton","OH","Midwest","East North Central",122218,"hamilton","OH",126067,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Hampton,VA,City","Hampton",0,5,12,18,34,285,22,2017,1,"VA","Hampton,VA","City",35,341,"Hampton","VA","Hampton ,VA","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",138533,NA,NA,"","","VA1110000","Hampton","VA","South","South Atlantic",138533,"hampton","VA",138100,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Hanover,VA,County","Hanover",1,2,1,1,2,76,8,2017,1,"VA","Hanover,VA","County",5,86,"Hanover","VA","Hanover ,VA","From VA","State UCR","Provided by State UCR Program",106595,NA,NA,"","","VA0420000","Hanover","VA","South","South Atlantic",106595,"hanover","VA",108487,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Harlingen,TX,City","Harlingen",0,1,3,15,44,233,9,2017,1,"TX","Harlingen,TX","City",19,286,"Harlingen","TX","Harlingen ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",71581,NA,NA,"","","TX0310300","Harlingen","TX","South","West South Central",71581,"harlingen","TX",71388,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Harrisburg,PA,City","Harrisburg",0,6,15,17,41,67,24,2017,1,"PA","Harrisburg,PA","City",38,132,"Harrisburg","PA","Harrisburg ,PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",50229,NA,NA,"","","PA0220200","Harrisburg","PA","Northeast","Middle Atlantic",50229,"harrisburg","PA",49985,"city 25,000 thru 49,999",NA,NA,NA,NA,NA,"City"
"Harrisonburg,VA,City","Harrisonburg",0,2,0,4,17,59,3,2017,1,"VA","Harrisonburg,VA","City",6,79,"Harrisonburg","VA","Harrisonburg ,VA","https://vsp.virginia.gov/","State UCR","Provided by State UCR Program",50928,NA,NA,"","","VA1120000","Harrisonburg","VA","South","South Atlantic",50928,"harrisonburg","VA",51270,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Hartford,CT,City","Hartford",4,6,34,71,53,289,68,2017,1,"CT","Hartford,CT","City",115,410,"Hartford","CT","Hartford ,CT","https://ct.beyond2020.com/ct_public/Dim/dimension.aspx","State UCR","Open Source",120710,NA,NA,"","","CT0006400","Hartford","CT","Northeast","New England",120710,"hartford","CT",119626,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Haverford,PA,City","Haverford",0,0,2,0,6,33,-1,2017,1,"PA","Haverford,PA","City",2,38,"Haverford","PA","Haverford ,PA","https://www.ucr.pa.gov/PAUCRSPUBLIC/SRSReport/CrimeTrends","State UCR","Open Source",50505,NA,NA,"","","PA0231400","Haverford","PA","Northeast","Middle Atlantic",50505,"haverford township","PA",50544,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Haverhill,MA,City","Haverhill",0,0,5,38,18,60,16,2017,1,"MA","Haverhill,MA","City",43,94,"Haverhill","MA","Haverhill ,MA","https://www.mass.gov/crime-statistics","State UCR","Provided by State UCR Program",67133,NA,NA,"","","MA0051100","Haverhill","MA","Northeast","New England",67133,"haverhill","MA",68602,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Hays,TX,County","Hays",1,4,2,8,11,40,3,2017,1,"TX","Hays,TX","County",15,54,"Hays","TX","Hays ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",130433,NA,NA,"","","TX1050000","Hays","TX","South","West South Central",130433,"hays","TX",137886,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Hayward,CA,City","Hayward",0,3,23,11,50,244,167,2017,1,"CA","Hayward,CA","City",37,461,"Hayward","CA","Hayward ,CA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",153914,NA,NA,"","","CA0010600","Hayward","CA","West","Pacific",153914,"hayward","CA",153419,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Hempstead Village,NY,City","Hempstead Village",0,1,17,14,7,28,18,2017,1,"NY","Hempstead Village,NY","City",32,53,"Hempstead Village","NY","Hempstead Village ,NY","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",58013,NA,NA,"","","NY0290600","Hempstead Village","NY","Northeast","Middle Atlantic",58071,"hempstead village","NY",58013,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Henderson,NV,City","Henderson",0,9,17,20,106,320,50,2017,1,"NV","Henderson,NV","City",46,476,"Henderson","NV","Henderson ,NV","https://nevadacrimestats.nv.gov/public/View/dispview.aspx","State UCR","Open Source",337794,NA,NA,"","","NV0020300","Henderson","NV","West","Mountain",337794,"henderson","NV",343619,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Hendersonville,TN,City","Hendersonville",0,0,2,5,8,69,4,2017,1,"TN","Hendersonville,TN","City",7,81,"Hendersonville","TN","Hendersonville ,TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",63291,NA,NA,"","","TN0830400","Hendersonville","TN","South","East South Central",63291,"hendersonville","TN",64126,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Henrico,VA,County","Henrico",3,6,22,28,101,450,55,2017,1,"VA","Henrico,VA","County",59,606,"Henrico","VA","Henrico ,VA","From VA","State UCR","Provided by State UCR Program",334046,NA,NA,"","","VA0430100","Henrico","VA","South","South Atlantic",334046,"henrico county police d","VA",337305,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Henry,GA,County","Henry",1,2,6,15,85,209,31,2017,1,"GA","Henry,GA","County",24,325,"Henry","GA","Henry ,GA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",172407,NA,NA,"","","GA0750500","Henry","GA","South","South Atlantic",172407,"henry county police dept","GA",170224,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Hidalgo,TX,County","Hidalgo",3,15,15,37,120,237,27,2017,1,"TX","Hidalgo,TX","County",70,384,"Hidalgo","TX","Hidalgo ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",260352,NA,NA,"","","TX1080000","Hidalgo","TX","South","West South Central",260352,"hidalgo","TX",270638,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"High Point,NC,City","High Point",1,2,20,44,92,263,25,2017,1,"NC","High Point,NC","City",67,380,"High Point","NC","High Point ,NC","From NC","State UCR","Provided by State UCR Program",115490,NA,NA,"","","NC0410300","High Point","NC","South","South Atlantic",115490,"high point","NC",109802,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Hillsboro,OR,City","Hillsboro",0,8,3,15,18,136,25,2017,1,"OR","Hillsboro,OR","City",26,179,"Hillsboro","OR","Hillsboro ,OR","https://www.oregon.gov/osp/pages/uniform-crime-reporting-data.aspx","State UCR","Open Source",107459,NA,NA,"","","OR0340300","Hillsboro","OR","West","Pacific",107459,"hillsboro","OR",107978,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Hoboken,NJ,City","Hoboken",1,2,0,5,5,59,2,2017,1,"NJ","Hoboken,NJ","City",8,66,"Hoboken","NJ","Hoboken ,NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",57293,NA,NA,"","","NJ0090500","Hoboken","NJ","Northeast","Middle Atlantic",56832,"hoboken","NJ",57293,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Honolulu,HI,City","Honolulu",4,NA,78,82,252,1782,332,2017,1,"HI","Honolulu,HI","City",164,2366,"Honolulu","HI","Honolulu ,HI","https://www.honolulupd.org/dashboard/crime-by-category/","Agency Aggregated","Open Source",987546,NA,NA,"","","HI0020000","Honolulu","HI","West","Pacific",987546,"honolulu","HI",992973,"city 500,000 thru 999,999",NA,NA,NA,NA,NA,"City"
"Houston,TX,City","Houston",22,92,937,1168,1510,6136,1065,2017,1,"TX","Houston,TX","City",2219,8711,"Houston","TX","Houston ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",2304406,NA,NA,"","","TXHPD0000","Houston","TX","South","West South Central",2304406,"houston","TX",2269799,"city 1,000,000+",NA,NA,NA,NA,NA,"City"
"Howard,MD,County","Howard",1,6,31,49,93,345,22,2017,1,"MD","Howard,MD","County",87,460,"Howard","MD","Howard ,MD","https://app.powerbigov.us/view?r=eyJrIjoiODhkYzI0OGUtYzUwZi00OWYzLThmNmYtMDhjNTQwMDJiOTc5IiwidCI6IjA1MzgxMzA4LTAzNjYtNGJiNy1hOTViLTk1MzA0YmQxMWE1OCJ9","Agency Aggregated","Open Source",337780,NA,NA,"","","MD0140100","Howard","MD","South","South Atlantic",337780,"howard county police dep","MD",341435,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Huntersville,NC,City","Huntersville",0,0,2,3,9,99,3,2017,1,"NC","Huntersville,NC","City",5,111,"Huntersville","NC","Huntersville ,NC","From NC","State UCR","Provided by State UCR Program",63781,NA,NA,"","","NC0600600","Huntersville","NC","South","South Atlantic",63781,"huntersville","NC",65752,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Idaho Falls,ID,City","Idaho Falls",2,2,1,25,22,47,2,2017,1,"ID","Idaho Falls,ID","City",30,71,"Idaho Falls","ID","Idaho Falls ,ID","https://nibrs.isp.idaho.gov/CrimeInIdaho/AdvancedSearch/AdvancedSearch","State UCR","Open Source",68662,NA,NA,"","","ID0100200","Idaho Falls","ID","West","Mountain",68662,"idaho falls","ID",68716,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Independence,MO,City","Independence",2,3,20,38,56,375,90,2017,1,"MO","Independence,MO","City",63,521,"Independence","MO","Independence ,MO","https://showmecrime.mo.gov/","State UCR","Open Source",120326,NA,NA,"","","MO0480600","Independence","MO","Midwest","West North Central",120326,"independence","MO",120271,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Indianapolis,IN,City","Indianapolis",9,45,379,974,989,2324,496,2017,1,"IN","Indianapolis,IN","City",1407,3809,"Indianapolis","IN","Indianapolis ,IN","https://www.indy.gov/agency/indianapolis-metropolitan-police-department","Agency Aggregated","Provided by Agency",887131,NA,NA,"","","INIPD0000","Indianapolis","IN","Midwest","East North Central",887131,NA,NA,NA,NA,NA,NA,NA,NA,NA,"City"
"Iowa City,IA,City","Iowa City",0,3,9,7,27,83,8,2017,1,"IA","Iowa City,IA","City",19,118,"Iowa City","IA","Iowa City ,IA","From IA","State UCR","Provided by Agency",75396,NA,NA,"","","IA0520200","Iowa City","IA","Midwest","West North Central",75396,"iowa city","IA",75934,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Iredell,NC,County","Iredell",2,0,3,19,35,72,10,2017,1,"NC","Iredell,NC","County",24,117,"Iredell","NC","Iredell ,NC","From NC","State UCR","Provided by State UCR Program",111895,NA,NA,"","","NC0490000","Iredell","NC","South","South Atlantic",111895,"iredell","NC",115264,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Irving,TX,City","Irving",1,3,13,24,86,371,56,2017,1,"TX","Irving,TX","City",41,513,"Irving","TX","Irving ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",255203,NA,NA,"","","TX0571500","Irving","TX","South","West South Central",255203,"irving","TX",257460,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Jackson,TN,City","Jackson",0,3,5,29,48,208,13,2017,1,"TN","Jackson,TN","City",37,269,"Jackson","TN","Jackson ,TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",68470,NA,NA,"","","TN0570100","Jackson","TN","South","East South Central",68470,"jackson","TN",68286,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Jacksonville,FL,City","Jacksonville",13,NA,NA,NA,NA,NA,NA,2017,1,"FL","Jacksonville,FL","City",13,0,"Jacksonville","FL","Jacksonville ,FL","https://experience.arcgis.com/experience/19c13ac6071947d2aaacf73586e3886e","Agency RMS","Open Source",920508,NA,NA,"","","FL0160000","Jacksonville","FL","South","South Atlantic",983663,"jacksonville sheriff's o","FL",1017014,"msa-county 100,000+",NA,NA,NA,NA,NA,"City"
"Jefferson,CO,County","Jefferson",0,6,2,25,37,160,15,2017,1,"CO","Jefferson,CO","County",33,212,"Jefferson","CO","Jefferson ,CO","https://coloradocrimestats.state.co.us/public/View/dispview.aspx","State UCR","Open Source",194994,NA,NA,"","","CO0300000","Jefferson","CO","West","Mountain",194994,"jefferson","CO",199783,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Jefferson,LA,County","Jefferson",6,2,47,79,135,696,74,2017,1,"LA","Jefferson,LA","County",134,905,"Jefferson","LA","Jefferson ,LA","https://jpso.com/Archive.aspx?AMID=38","Agency Aggregated","Open Source",321980,NA,NA,"","","LA0260000","Jefferson","LA","South","West South Central",321980,"jefferson","LA",322846,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Jefferson,MO,County","Jefferson",2,1,1,28,31,145,28,2017,1,"MO","Jefferson,MO","County",32,204,"Jefferson","MO","Jefferson ,MO","https://showmecrime.mo.gov/","State UCR","Open Source",167018,NA,NA,"","","MO0500000","Jefferson","MO","Midwest","West North Central",167018,"jefferson","MO",169503,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Jersey City,NJ,City","Jersey City",3,11,38,54,76,304,55,2017,1,"NJ","Jersey City,NJ","City",106,435,"Jersey City","NJ","Jersey City ,NJ","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",297922,NA,NA,"","","NJ0090600","Jersey City","NJ","Northeast","Middle Atlantic",285117,"jersey city","NJ",297922,"city 250,000 thru 499,999",NA,NA,NA,NA,NA,"City"
"Johns Creek,GA,City","Johns Creek",0,0,0,1,18,35,1,2017,1,"GA","Johns Creek,GA","City",1,54,"Johns Creek","GA","Johns Creek ,GA","https://cde.ucr.cjis.gov/LATEST/webapp/#/pages/explorer/crime/crime-trend","Crime Data Explorer","Open Source",81056,NA,NA,"Inferred Jun - Jul 2019 from annual average","","GA0605800","Johns Creek","GA","South","South Atlantic",82646,"johns creek","GA",81056,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Johnson City,TN,City","Johnson City",0,0,3,15,31,219,12,2017,1,"TN","Johnson City,TN","City",18,262,"Johnson City","TN","Johnson City ,TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",73225,NA,NA,"","","TN0900100","Johnson City","TN","South","East South Central",73225,"johnson city","TN",71850,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Johnston,NC,County","Johnston",0,2,3,7,66,66,14,2017,1,"NC","Johnston,NC","County",12,146,"Johnston","NC","Johnston ,NC","From NC","State UCR","Provided by State UCR Program",177923,NA,NA,"","","NC0510000","Johnston","NC","South","South Atlantic",177923,"johnston","NC",184826,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Joplin,MO,City","Joplin",1,4,6,18,29,212,23,2017,1,"MO","Joplin,MO","City",29,264,"Joplin","MO","Joplin ,MO","https://showmecrime.mo.gov/","State UCR","Open Source",52881,NA,NA,"","","MO0490700","Joplin","MO","Midwest","West North Central",52881,"joplin","MO",45692,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Kannapolis,NC,City","Kannapolis",0,1,2,1,17,69,3,2017,1,"NC","Kannapolis,NC","City",4,89,"Kannapolis","NC","Kannapolis ,NC","From NC","State UCR","Provided by State UCR Program",56479,NA,NA,"","","NC0130200","Kannapolis","NC","South","South Atlantic",56479,"kannapolis","NC",49552,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Kansas City,MO,City","Kansas City",13,40,173,452,434,1026,365,2017,1,"MO","Kansas City,MO","City",678,1825,"Kansas City","MO","Kansas City ,MO","https://showmecrime.mo.gov/","State UCR","Open Source",509855,NA,NA,"","","MOKPD0000","Kansas City","MO","Midwest","West North Central",509855,"kansas city","MO",314045,"city 500,000 thru 999,999",NA,NA,NA,NA,NA,"City"
"Kaufman,TX,County","Kaufman",0,2,1,11,16,31,6,2017,1,"TX","Kaufman,TX","County",14,53,"Kaufman","TX","Kaufman ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",111179,NA,NA,"","","TX1290000","Kaufman","TX","South","West South Central",111179,"kaufman","TX",115399,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Kent,MI,County","Kent",0,13,4,13,19,140,7,2017,1,"MI","Kent,MI","County",30,166,"Kent","MI","Kent ,MI","https://www.michigan.gov/msp/divisions/cjic/dashboard-portal/crime-dashboard","State UCR","Open Source",267237,NA,NA,"","","MI4114100","Kent","MI","Midwest","East North Central",267237,"kent","MI",274131,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Killeen,TX,City","Killeen",2,7,24,53,99,205,59,2017,1,"TX","Killeen,TX","City",86,363,"Killeen","TX","Killeen ,TX","https://txucr.nibrs.com/SRSReport/CrimeTrends","State UCR","Open Source",161968,NA,NA,"","","TX0140400","Killeen","TX","South","West South Central",161968,"killeen","TX",161667,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
"Kingsport,TN,City","Kingsport",2,2,8,25,25,165,18,2017,1,"TN","Kingsport,TN","City",37,208,"Kingsport","TN","Kingsport ,TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",56522,NA,NA,"","","TN0820200","Kingsport","TN","South","East South Central",56522,"kingsport","TN",54345,"city 50,000 thru 99,999",NA,NA,NA,NA,NA,"City"
"Knox,TN,County","Knox",0,2,5,45,71,199,27,2017,1,"TN","Knox,TN","County",52,297,"Knox","TN","Knox ,TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","State UCR","Open Source",304331,NA,NA,"","","TN0470000","Knox","TN","South","East South Central",304331,"knox","TN",309336,"msa-county 100,000+",NA,NA,NA,NA,NA,"County"
"Knoxville,TN,City","Knoxville",2,13,48,94,133,623,93,2017,1,"TN","Knoxville,TN","City",157,849,"Knoxville","TN","Knoxville ,TN","https://crimeinsight.tbi.tn.gov/public/View/dispview.aspx","Agency Aggregated","Provided by Agency",198132,NA,NA,"","","TN0470100","Knoxville","TN","South","East South Central",198132,"knoxville","TN",200457,"city 100,000 thru 249,999",NA,NA,NA,NA,NA,"City"
