"agency_name","state_name","crime_type","ytd_month_range","two_years_prior_full","previous_year_full","two_years_prior_previous_year_full_pct_change","two_years_prior_ytd","previous_year_ytd","current_year_ytd","two_years_prior_current_year_ytd_pct_change","previous_year_current_year_ytd_pct_change","population","number_of_agencies","last_updated"
"Fairfax County","Virginia","murder","Jan - Nov 2025",18,15,-16.6666666666667,17,15,9,-47.0588235294118,-40,1094031,1,"2026-01-19 09:07:50 EST"
"Fairfax County","Virginia","property_crime","Jan - Nov 2025",17969,16731,-6.88964327452836,16163,15844,14270,-11.7119346655943,-9.93436001009846,1094031,1,"2026-01-19 09:07:50 EST"
"Fairfax County","Virginia","rape","Jan - Nov 2025",188,144,-23.4042553191489,170,136,123,-27.6470588235294,-9.55882352941176,1094031,1,"2026-01-19 09:07:50 EST"
"Fairfax County","Virginia","robbery","Jan - Nov 2025",444,403,-9.23423423423423,409,388,324,-20.7823960880196,-16.4948453608247,1094031,1,"2026-01-19 09:07:50 EST"
"Fairfax County","Virginia","theft","Jan - Nov 2025",15729,14979,-4.76826244516498,14116,14221,12909,-8.55058090110513,-9.22579284157232,1094031,1,"2026-01-19 09:07:50 EST"
"Fairfax County","Virginia","violent_crime","Jan - Nov 2025",1323,1097,-17.0823885109599,1209,1052,1104,-8.6848635235732,4.94296577946768,1094031,1,"2026-01-19 09:07:50 EST"
"Fairfield","California","aggravated_assault","Jan - Nov 2025",450,415,-7.77777777777778,413,393,392,-5.08474576271187,-0.254452926208651,119071,1,"2026-01-19 09:07:50 EST"
"Fairfield","California","burglary","Jan - Nov 2025",369,261,-29.2682926829268,344,236,200,-41.8604651162791,-15.2542372881356,119071,1,"2026-01-19 09:07:50 EST"
"Fairfield","California","motor_vehicle_theft","Jan - Nov 2025",443,288,-34.9887133182844,415,271,349,-15.9036144578313,28.7822878228782,119071,1,"2026-01-19 09:07:50 EST"
"Fairfield","California","murder","Jan - Nov 2025",6,1,-83.3333333333333,6,1,6,0,500,119071,1,"2026-01-19 09:07:50 EST"
"Fairfield","California","property_crime","Jan - Nov 2025",2638,2056,-22.0621683093252,2432,1875,1988,-18.2565789473684,6.02666666666667,119071,1,"2026-01-19 09:07:50 EST"
"Fairfield","California","rape","Jan - Nov 2025",70,49,-30,67,46,52,-22.3880597014925,13.0434782608696,119071,1,"2026-01-19 09:07:50 EST"
"Fairfield","California","robbery","Jan - Nov 2025",162,144,-11.1111111111111,136,132,135,-0.735294117647059,2.27272727272727,119071,1,"2026-01-19 09:07:50 EST"
"Fairfield","California","theft","Jan - Nov 2025",1826,1507,-17.4698795180723,1673,1368,1439,-13.9868499701136,5.19005847953216,119071,1,"2026-01-19 09:07:50 EST"
"Fairfield","California","violent_crime","Jan - Nov 2025",688,609,-11.4825581395349,622,572,585,-5.94855305466238,2.27272727272727,119071,1,"2026-01-19 09:07:50 EST"
"Fairfield","Connecticut","aggravated_assault","Jan - Nov 2025",7,10,42.8571428571429,7,10,1,-85.7142857142857,-90,63588,1,"2026-01-19 09:07:50 EST"
"Fairfield","Connecticut","burglary","Jan - Nov 2025",54,43,-20.3703703703704,51,42,29,-43.1372549019608,-30.952380952381,63588,1,"2026-01-19 09:07:50 EST"
"Fairfield","Connecticut","motor_vehicle_theft","Jan - Nov 2025",126,100,-20.6349206349206,115,94,67,-41.7391304347826,-28.7234042553192,63588,1,"2026-01-19 09:07:50 EST"
"Fairfield","Connecticut","murder","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,63588,1,"2026-01-19 09:07:50 EST"
"Fairfield","Connecticut","property_crime","Jan - Nov 2025",1122,1073,-4.36720142602496,1036,1014,642,-38.030888030888,-36.6863905325444,63588,1,"2026-01-19 09:07:50 EST"
"Fairfield","Connecticut","rape","Jan - Nov 2025",7,1,-85.7142857142857,7,1,2,-71.4285714285714,100,63588,1,"2026-01-19 09:07:50 EST"
"Fairfield","Connecticut","robbery","Jan - Nov 2025",5,6,20,5,6,1,-80,-83.3333333333333,63588,1,"2026-01-19 09:07:50 EST"
"Fairfield","Connecticut","theft","Jan - Nov 2025",942,930,-1.27388535031847,870,878,546,-37.2413793103448,-37.8132118451025,63588,1,"2026-01-19 09:07:50 EST"
"Fairfield","Connecticut","violent_crime","Jan - Nov 2025",19,17,-10.5263157894737,19,17,4,-78.9473684210526,-76.4705882352941,63588,1,"2026-01-19 09:07:50 EST"
"Fall River","Massachusetts","aggravated_assault","Jan - Nov 2025",707,487,-31.1173974540311,641,443,513,-19.9687987519501,15.8013544018059,93879,1,"2026-01-19 09:07:50 EST"
"Fall River","Massachusetts","burglary","Jan - Nov 2025",198,205,3.53535353535354,180,191,169,-6.11111111111111,-11.5183246073298,93879,1,"2026-01-19 09:07:50 EST"
"Fall River","Massachusetts","motor_vehicle_theft","Jan - Nov 2025",176,163,-7.38636363636364,165,158,129,-21.8181818181818,-18.3544303797468,93879,1,"2026-01-19 09:07:50 EST"
"Fall River","Massachusetts","murder","Jan - Nov 2025",4,5,25,3,5,3,0,-40,93879,1,"2026-01-19 09:07:50 EST"
"Fall River","Massachusetts","property_crime","Jan - Nov 2025",1341,1366,1.86428038777032,1222,1257,1310,7.2013093289689,4.21638822593477,93879,1,"2026-01-19 09:07:50 EST"
"Fall River","Massachusetts","rape","Jan - Nov 2025",61,62,1.63934426229508,59,54,62,5.08474576271187,14.8148148148148,93879,1,"2026-01-19 09:07:50 EST"
"Fall River","Massachusetts","robbery","Jan - Nov 2025",81,92,13.5802469135802,76,88,106,39.4736842105263,20.4545454545455,93879,1,"2026-01-19 09:07:50 EST"
"Fall River","Massachusetts","theft","Jan - Nov 2025",967,998,3.205791106515,877,908,1012,15.3933865450399,11.4537444933921,93879,1,"2026-01-19 09:07:50 EST"
"Fall River","Massachusetts","violent_crime","Jan - Nov 2025",853,646,-24.2672919109027,779,590,684,-12.1951219512195,15.9322033898305,93879,1,"2026-01-19 09:07:50 EST"
"Fargo","North Dakota","aggravated_assault","Jan - Nov 2025",502,428,-14.7410358565737,463,401,312,-32.6133909287257,-22.1945137157107,134268,1,"2026-01-19 09:07:50 EST"
"Fargo","North Dakota","burglary","Jan - Nov 2025",1037,1011,-2.50723240115718,934,957,672,-28.051391862955,-29.7805642633229,134268,1,"2026-01-19 09:07:50 EST"
"Fargo","North Dakota","motor_vehicle_theft","Jan - Nov 2025",590,496,-15.9322033898305,534,458,431,-19.2883895131086,-5.89519650655022,134268,1,"2026-01-19 09:07:50 EST"
"Fargo","North Dakota","murder","Jan - Nov 2025",2,6,200,2,5,4,100,-20,134268,1,"2026-01-19 09:07:50 EST"
"Fargo","North Dakota","property_crime","Jan - Nov 2025",5430,5132,-5.48802946593002,4934,4783,4248,-13.9035265504662,-11.1854484633075,134268,1,"2026-01-19 09:07:50 EST"
"Fargo","North Dakota","rape","Jan - Nov 2025",103,139,34.9514563106796,94,129,75,-20.2127659574468,-41.8604651162791,134268,1,"2026-01-19 09:07:50 EST"
"Fargo","North Dakota","robbery","Jan - Nov 2025",101,106,4.95049504950495,95,104,73,-23.1578947368421,-29.8076923076923,134268,1,"2026-01-19 09:07:50 EST"
"Fargo","North Dakota","theft","Jan - Nov 2025",3803,3625,-4.68051538259269,3466,3368,3145,-9.26139642238892,-6.62114014251781,134268,1,"2026-01-19 09:07:50 EST"
"Fargo","North Dakota","violent_crime","Jan - Nov 2025",708,679,-4.09604519774011,654,639,464,-29.0519877675841,-27.3865414710485,134268,1,"2026-01-19 09:07:50 EST"
"Farmington Hills","Michigan","aggravated_assault","Jan - Nov 2025",104,139,33.6538461538462,97,132,92,-5.15463917525773,-30.3030303030303,82223,1,"2026-01-19 09:07:50 EST"
"Farmington Hills","Michigan","burglary","Jan - Nov 2025",91,71,-21.978021978022,84,64,60,-28.5714285714286,-6.25,82223,1,"2026-01-19 09:07:50 EST"
"Farmington Hills","Michigan","motor_vehicle_theft","Jan - Nov 2025",166,92,-44.578313253012,154,88,81,-47.4025974025974,-7.95454545454545,82223,1,"2026-01-19 09:07:50 EST"
"Farmington Hills","Michigan","murder","Jan - Nov 2025",0,1,Inf,0,1,0,NA,-100,82223,1,"2026-01-19 09:07:50 EST"
"Farmington Hills","Michigan","property_crime","Jan - Nov 2025",931,564,-39.4199785177229,865,520,626,-27.6300578034682,20.3846153846154,82223,1,"2026-01-19 09:07:50 EST"
"Farmington Hills","Michigan","rape","Jan - Nov 2025",21,16,-23.8095238095238,16,16,16,0,0,82223,1,"2026-01-19 09:07:50 EST"
"Farmington Hills","Michigan","robbery","Jan - Nov 2025",5,10,100,5,8,5,0,-37.5,82223,1,"2026-01-19 09:07:50 EST"
"Farmington Hills","Michigan","theft","Jan - Nov 2025",674,401,-40.5044510385757,627,368,485,-22.6475279106858,31.7934782608696,82223,1,"2026-01-19 09:07:50 EST"
"Farmington Hills","Michigan","violent_crime","Jan - Nov 2025",130,166,27.6923076923077,118,157,113,-4.23728813559322,-28.0254777070064,82223,1,"2026-01-19 09:07:50 EST"
"Fayetteville","Arkansas","aggravated_assault","Jan - Nov 2025",349,351,0.573065902578797,324,330,342,5.55555555555556,3.63636363636364,101624,1,"2026-01-19 09:07:50 EST"
"Fayetteville","Arkansas","burglary","Jan - Nov 2025",256,238,-7.03125,236,222,151,-36.0169491525424,-31.981981981982,101624,1,"2026-01-19 09:07:50 EST"
"Fayetteville","Arkansas","motor_vehicle_theft","Jan - Nov 2025",299,206,-31.1036789297659,289,186,203,-29.757785467128,9.13978494623656,101624,1,"2026-01-19 09:07:50 EST"
"Fayetteville","Arkansas","murder","Jan - Nov 2025",5,8,60,5,8,2,-60,-75,101624,1,"2026-01-19 09:07:50 EST"
"Fayetteville","Arkansas","property_crime","Jan - Nov 2025",3282,2483,-24.3449116392444,3057,2265,1830,-40.1373895976447,-19.205298013245,101624,1,"2026-01-19 09:07:50 EST"
"Fayetteville","Arkansas","rape","Jan - Nov 2025",51,59,15.6862745098039,47,54,46,-2.12765957446809,-14.8148148148148,101624,1,"2026-01-19 09:07:50 EST"
"Fayetteville","Arkansas","robbery","Jan - Nov 2025",27,28,3.7037037037037,24,25,25,4.16666666666667,0,101624,1,"2026-01-19 09:07:50 EST"
"Fayetteville","Arkansas","theft","Jan - Nov 2025",2727,2039,-25.2291895856252,2532,1857,1476,-41.7061611374408,-20.5169628432956,101624,1,"2026-01-19 09:07:50 EST"
"Fayetteville","Arkansas","violent_crime","Jan - Nov 2025",432,446,3.24074074074074,400,417,415,3.75,-0.479616306954436,101624,1,"2026-01-19 09:07:50 EST"
"Fayetteville","North Carolina","aggravated_assault","Jan - Nov 2025",1487,1106,-25.6220578345662,1402,1020,907,-35.3067047075606,-11.078431372549,209262,1,"2026-01-19 09:07:50 EST"
"Fayetteville","North Carolina","burglary","Jan - Nov 2025",1140,834,-26.8421052631579,1061,771,658,-37.9830348727615,-14.6562905317769,209262,1,"2026-01-19 09:07:50 EST"
"Fayetteville","North Carolina","motor_vehicle_theft","Jan - Nov 2025",702,743,5.84045584045584,636,670,594,-6.60377358490566,-11.3432835820896,209262,1,"2026-01-19 09:07:50 EST"
"Fayetteville","North Carolina","murder","Jan - Nov 2025",48,25,-47.9166666666667,46,21,30,-34.7826086956522,42.8571428571429,209262,1,"2026-01-19 09:07:50 EST"
"Fayetteville","North Carolina","property_crime","Jan - Nov 2025",6795,6606,-2.78145695364238,6203,6114,5371,-13.4128647428664,-12.1524370297677,209262,1,"2026-01-19 09:07:50 EST"
"Fayetteville","North Carolina","rape","Jan - Nov 2025",86,73,-15.1162790697674,78,71,54,-30.7692307692308,-23.943661971831,209262,1,"2026-01-19 09:07:50 EST"
"Fayetteville","North Carolina","robbery","Jan - Nov 2025",262,216,-17.5572519083969,250,192,187,-25.2,-2.60416666666667,209262,1,"2026-01-19 09:07:50 EST"
"Fayetteville","North Carolina","theft","Jan - Nov 2025",4953,5029,1.53442358166768,4506,4673,4119,-8.58854860186418,-11.855339182538,209262,1,"2026-01-19 09:07:50 EST"
"Fayetteville","North Carolina","violent_crime","Jan - Nov 2025",1883,1420,-24.5884227296867,1776,1304,1178,-33.6711711711712,-9.66257668711656,209262,1,"2026-01-19 09:07:50 EST"
"Fishers","Indiana","aggravated_assault","Jan - Nov 2025",75,60,-20,59,59,60,1.69491525423729,1.69491525423729,103247,1,"2026-01-19 09:07:50 EST"
"Fishers","Indiana","burglary","Jan - Nov 2025",46,32,-30.4347826086957,43,28,31,-27.906976744186,10.7142857142857,103247,1,"2026-01-19 09:07:50 EST"
"Fishers","Indiana","motor_vehicle_theft","Jan - Nov 2025",68,75,10.2941176470588,61,70,36,-40.983606557377,-48.5714285714286,103247,1,"2026-01-19 09:07:50 EST"
"Fishers","Indiana","murder","Jan - Nov 2025",1,1,0,1,1,0,-100,-100,103247,1,"2026-01-19 09:07:50 EST"
"Fishers","Indiana","property_crime","Jan - Nov 2025",635,703,10.7086614173228,558,651,438,-21.505376344086,-32.7188940092166,103247,1,"2026-01-19 09:07:50 EST"
"Fishers","Indiana","rape","Jan - Nov 2025",21,11,-47.6190476190476,19,11,8,-57.8947368421053,-27.2727272727273,103247,1,"2026-01-19 09:07:50 EST"
"Fishers","Indiana","robbery","Jan - Nov 2025",8,6,-25,8,6,5,-37.5,-16.6666666666667,103247,1,"2026-01-19 09:07:50 EST"
"Fishers","Indiana","theft","Jan - Nov 2025",521,596,14.3953934740883,454,553,371,-18.2819383259912,-32.9113924050633,103247,1,"2026-01-19 09:07:50 EST"
"Fishers","Indiana","violent_crime","Jan - Nov 2025",105,78,-25.7142857142857,87,77,73,-16.0919540229885,-5.1948051948052,103247,1,"2026-01-19 09:07:50 EST"
"Flagstaff","Arizona","aggravated_assault","Jan - Feb 2025",218,253,16.0550458715596,25,22,36,44,63.6363636363636,75343,1,"2026-01-19 09:07:50 EST"
"Flagstaff","Arizona","burglary","Jan - Feb 2025",226,95,-57.9646017699115,26,20,10,-61.5384615384615,-50,75343,1,"2026-01-19 09:07:50 EST"
"Flagstaff","Arizona","motor_vehicle_theft","Jan - Feb 2025",85,106,24.7058823529412,10,10,18,80,80,75343,1,"2026-01-19 09:07:50 EST"
"Flagstaff","Arizona","murder","Jan - Feb 2025",3,5,66.6666666666667,0,2,0,NA,-100,75343,1,"2026-01-19 09:07:50 EST"
"Flagstaff","Arizona","property_crime","Jan - Feb 2025",0,0,NA,0,0,0,NA,NA,75343,1,"2026-01-19 09:07:50 EST"
"Flagstaff","Arizona","rape","Jan - Feb 2025",58,56,-3.44827586206897,9,8,6,-33.3333333333333,-25,75343,1,"2026-01-19 09:07:50 EST"
"Flagstaff","Arizona","robbery","Jan - Feb 2025",28,41,46.4285714285714,3,3,0,-100,-100,75343,1,"2026-01-19 09:07:50 EST"
"Flagstaff","Arizona","theft","Jan - Feb 2025",1341,1512,12.751677852349,180,165,201,11.6666666666667,21.8181818181818,75343,1,"2026-01-19 09:07:50 EST"
"Flagstaff","Arizona","violent_crime","Jan - Feb 2025",0,0,NA,0,0,0,NA,NA,75343,1,"2026-01-19 09:07:50 EST"
"Florissant","Missouri","aggravated_assault","Jan - Aug 2025",102,118,15.6862745098039,74,70,82,10.8108108108108,17.1428571428571,51045,1,"2026-01-19 09:07:50 EST"
"Florissant","Missouri","burglary","Jan - Aug 2025",94,75,-20.2127659574468,69,53,32,-53.6231884057971,-39.622641509434,51045,1,"2026-01-19 09:07:50 EST"
"Florissant","Missouri","motor_vehicle_theft","Jan - Aug 2025",456,306,-32.8947368421053,328,235,149,-54.5731707317073,-36.5957446808511,51045,1,"2026-01-19 09:07:50 EST"
"Florissant","Missouri","murder","Jan - Aug 2025",4,2,-50,3,1,1,-66.6666666666667,0,51045,1,"2026-01-19 09:07:50 EST"
"Florissant","Missouri","property_crime","Jan - Aug 2025",0,0,NA,0,0,0,NA,NA,51045,1,"2026-01-19 09:07:50 EST"
"Florissant","Missouri","rape","Jan - Aug 2025",17,29,70.5882352941177,11,19,12,9.09090909090909,-36.8421052631579,51045,1,"2026-01-19 09:07:50 EST"
"Florissant","Missouri","robbery","Jan - Aug 2025",21,24,14.2857142857143,11,18,10,-9.09090909090909,-44.4444444444444,51045,1,"2026-01-19 09:07:50 EST"
"Florissant","Missouri","theft","Jan - Aug 2025",705,549,-22.1276595744681,446,358,345,-22.6457399103139,-3.63128491620112,51045,1,"2026-01-19 09:07:50 EST"
"Florissant","Missouri","violent_crime","Jan - Aug 2025",0,0,NA,0,0,0,NA,NA,51045,1,"2026-01-19 09:07:50 EST"
"Flower Mound","Texas","aggravated_assault","Jan - Nov 2025",37,32,-13.5135135135135,34,32,23,-32.3529411764706,-28.125,79513,1,"2026-01-19 09:07:50 EST"
"Flower Mound","Texas","burglary","Jan - Nov 2025",43,35,-18.6046511627907,36,34,23,-36.1111111111111,-32.3529411764706,79513,1,"2026-01-19 09:07:50 EST"
"Flower Mound","Texas","motor_vehicle_theft","Jan - Nov 2025",34,33,-2.94117647058824,29,31,27,-6.89655172413793,-12.9032258064516,79513,1,"2026-01-19 09:07:50 EST"
"Flower Mound","Texas","murder","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,79513,1,"2026-01-19 09:07:50 EST"
"Flower Mound","Texas","property_crime","Jan - Nov 2025",537,473,-11.9180633147114,485,438,421,-13.1958762886598,-3.88127853881279,79513,1,"2026-01-19 09:07:50 EST"
"Flower Mound","Texas","rape","Jan - Nov 2025",11,11,0,10,11,5,-50,-54.5454545454545,79513,1,"2026-01-19 09:07:50 EST"
"Flower Mound","Texas","robbery","Jan - Nov 2025",13,3,-76.9230769230769,11,3,3,-72.7272727272727,0,79513,1,"2026-01-19 09:07:50 EST"
"Flower Mound","Texas","theft","Jan - Nov 2025",460,405,-11.9565217391304,420,373,371,-11.6666666666667,-0.536193029490617,79513,1,"2026-01-19 09:07:50 EST"
"Flower Mound","Texas","violent_crime","Jan - Nov 2025",61,46,-24.5901639344262,55,46,31,-43.6363636363636,-32.6086956521739,79513,1,"2026-01-19 09:07:50 EST"
"Folsom","California","aggravated_assault","Jan - Nov 2025",139,109,-21.5827338129496,131,97,85,-35.1145038167939,-12.3711340206186,84559,1,"2026-01-19 09:07:50 EST"
"Folsom","California","burglary","Jan - Nov 2025",129,105,-18.6046511627907,110,96,54,-50.9090909090909,-43.75,84559,1,"2026-01-19 09:07:50 EST"
"Folsom","California","motor_vehicle_theft","Jan - Nov 2025",59,67,13.5593220338983,53,64,43,-18.8679245283019,-32.8125,84559,1,"2026-01-19 09:07:50 EST"
"Folsom","California","murder","Jan - Nov 2025",3,5,66.6666666666667,2,4,1,-50,-75,84559,1,"2026-01-19 09:07:50 EST"
"Folsom","California","property_crime","Jan - Nov 2025",1416,1348,-4.80225988700565,1256,1242,970,-22.7707006369427,-21.9001610305958,84559,1,"2026-01-19 09:07:50 EST"
"Folsom","California","rape","Jan - Nov 2025",45,27,-40,39,27,25,-35.8974358974359,-7.40740740740741,84559,1,"2026-01-19 09:07:50 EST"
"Folsom","California","robbery","Jan - Nov 2025",43,26,-39.5348837209302,42,23,24,-42.8571428571429,4.34782608695652,84559,1,"2026-01-19 09:07:50 EST"
"Folsom","California","theft","Jan - Nov 2025",1228,1176,-4.23452768729642,1093,1082,873,-20.128087831656,-19.3160813308688,84559,1,"2026-01-19 09:07:50 EST"
"Folsom","California","violent_crime","Jan - Nov 2025",230,167,-27.3913043478261,214,151,135,-36.9158878504673,-10.5960264900662,84559,1,"2026-01-19 09:07:50 EST"
"Fontana","California","aggravated_assault","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,214429,1,"2026-01-19 09:07:50 EST"
"Fontana","California","burglary","Jan - Nov 2025",434,329,-24.1935483870968,408,310,260,-36.2745098039216,-16.1290322580645,214429,1,"2026-01-19 09:07:50 EST"
"Fontana","California","motor_vehicle_theft","Jan - Nov 2025",647,615,-4.94590417310665,580,576,438,-24.4827586206897,-23.9583333333333,214429,1,"2026-01-19 09:07:50 EST"
"Fontana","California","murder","Jan - Nov 2025",8,3,-62.5,8,3,13,62.5,333.333333333333,214429,1,"2026-01-19 09:07:50 EST"
"Fontana","California","property_crime","Jan - Nov 2025",2927,2797,-4.44140758455757,2703,2594,2307,-14.6503884572697,-11.0639938319198,214429,1,"2026-01-19 09:07:50 EST"
"Fontana","California","rape","Jan - Nov 2025",0,0,NA,0,0,0,NA,NA,214429,1,"2026-01-19 09:07:50 EST"
"Fontana","California","robbery","Jan - Nov 2025",163,128,-21.4723926380368,141,120,92,-34.7517730496454,-23.3333333333333,214429,1,"2026-01-19 09:07:50 EST"
"Fontana","California","theft","Jan - Nov 2025",1846,1853,0.37919826652221,1715,1708,1609,-6.18075801749271,-5.79625292740047,214429,1,"2026-01-19 09:07:50 EST"
"Fontana","California","violent_crime","Jan - Nov 2025",171,131,-23.3918128654971,149,123,105,-29.5302013422819,-14.6341463414634,214429,1,"2026-01-19 09:07:50 EST"
"Forsyth County","Georgia","aggravated_assault","Jan - Nov 2025",115,89,-22.6086956521739,106,85,101,-4.71698113207547,18.8235294117647,267417,1,"2026-01-19 09:07:50 EST"
"Forsyth County","Georgia","burglary","Jan - Nov 2025",120,71,-40.8333333333333,115,67,67,-41.7391304347826,0,267417,1,"2026-01-19 09:07:50 EST"
"Forsyth County","Georgia","motor_vehicle_theft","Jan - Nov 2025",77,41,-46.7532467532467,65,36,33,-49.2307692307692,-8.33333333333333,267417,1,"2026-01-19 09:07:50 EST"
"Forsyth County","Georgia","murder","Jan - Nov 2025",3,0,-100,3,0,4,33.3333333333333,Inf,267417,1,"2026-01-19 09:07:50 EST"
"Forsyth County","Georgia","property_crime","Jan - Nov 2025",1128,962,-14.7163120567376,1026,875,779,-24.0740740740741,-10.9714285714286,267417,1,"2026-01-19 09:07:50 EST"
"Forsyth County","Georgia","rape","Jan - Nov 2025",24,20,-16.6666666666667,23,19,27,17.3913043478261,42.1052631578947,267417,1,"2026-01-19 09:07:50 EST"
"Forsyth County","Georgia","robbery","Jan - Nov 2025",9,5,-44.4444444444444,8,5,6,-25,20,267417,1,"2026-01-19 09:07:50 EST"
"Forsyth County","Georgia","theft","Jan - Nov 2025",931,850,-8.70032223415682,846,772,679,-19.7399527186761,-12.0466321243523,267417,1,"2026-01-19 09:07:50 EST"
"Forsyth County","Georgia","violent_crime","Jan - Nov 2025",151,114,-24.5033112582781,140,109,138,-1.42857142857143,26.605504587156,267417,1,"2026-01-19 09:07:50 EST"
"Forsyth County","North Carolina","aggravated_assault","Jan - Nov 2025",239,249,4.18410041841004,214,239,185,-13.5514018691589,-22.5941422594142,111773,1,"2026-01-19 09:07:50 EST"
"Forsyth County","North Carolina","burglary","Jan - Nov 2025",275,235,-14.5454545454545,242,218,183,-24.3801652892562,-16.0550458715596,111773,1,"2026-01-19 09:07:50 EST"
